ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Days_Since_Customer,Education_Rank,Income_Z
6969,1982,Bachelors,Together,50272,1,0,7/8/2013,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,39,3013,2,-0.07814864904696225
3972,1976,Bachelors,Together,50200,1,1,3/4/2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,45,3139,2,-0.08149267691469071
5633,1980,Bachelors,Married,50183,1,1,6/25/2014,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,41,2661,2,-0.0822822390501266
3037,1983,PhD,Married,50150,0,0,6/20/2013,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,38,3031,4,-0.08381491848950214
4698,1983,PhD,Married,50150,0,0,6/20/2013,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,38,3031,4,-0.08381491848950214
9386,1962,Bachelors,Together,50127,0,1,5/29/2014,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,59,2688,2,-0.0848831496139154
2115,1957,Bachelors,Together,50116,1,1,6/20/2014,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,64,2666,2,-0.0853940427603739
10855,1968,Master,Single,50014,1,0,1/22/2014,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,53,2815,3,-0.09013141557298922
5209,1954,Bachelors,Divorced,50002,0,1,6/17/2013,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0,67,3034,2,-0.09068875355094397
2895,1963,Bachelors,Single,49980,0,1,10/23/2013,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,58,2906,2,-0.09171053984386099
3025,1958,Bachelors,Single,49967,0,1,8/7/2013,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,63,2983,2,-0.09231432265331196
1146,1949,Master,Together,49912,0,1,7/9/2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,72,3377,3,-0.09486878838560453
9323,1949,Master,Together,49912,0,1,7/9/2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,72,3377,3,-0.09486878838560453
5763,1972,Master,Together,49854,1,0,10/11/2013,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,49,2918,3,-0.09756258861238579
5631,1991,Bachelors,Single,49767,0,0,2/5/2013,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,30,3166,2,-0.10160328895255767
879,1976,Master,Married,49681,0,2,4/11/2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,45,3101,3,-0.10559754446123333
4599,1976,Master,Married,49681,0,2,4/11/2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,45,3101,3,-0.10559754446123333
11166,1961,Bachelors,Married,49678,0,1,2/2/2013,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,60,3169,2,-0.10573687895572202
7613,1974,Master,Together,49669,1,0,5/24/2014,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,47,2693,3,-0.10615488243918807
3584,1955,PhD,Single,49667,0,0,8/20/2012,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,66,3335,4,-0.10624777210218053
4796,1952,Bachelors,Divorced,49638,0,1,4/19/2014,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,69,2728,2,-0.10759467221557116
1177,1966,Master,Together,49618,1,1,1/26/2013,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,55,3176,3,-0.10852356884549573
4050,1966,Master,Married,49605,0,0,6/21/2014,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,55,2665,3,-0.1091273516549467
6950,1958,Master,Married,49572,1,1,12/15/2013,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,0,63,2853,3,-0.11066003109432224
4065,1976,PhD,Married,49544,1,0,12/2/2013,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,45,2866,4,-0.11196048637621664
4120,1975,Master,Single,49514,1,0,12/17/2013,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,46,2851,3,-0.1133538313211035
8581,1971,Master,Married,49505,1,1,5/3/2013,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,50,3079,3,-0.11377183480456955
6141,1972,Master,Single,49494,1,0,4/25/2013,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,49,3087,3,-0.11428272795102806
10524,1963,Master,Divorced,49476,0,1,6/20/2013,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,58,3031,3,-0.11511873491796018
3277,1955,Bachelors,Divorced,49431,0,1,3/8/2012,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,66,3500,2,-0.11720875233529046
10323,1952,Bachelors,Married,49413,0,1,10/25/2013,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,69,2904,2,-0.11804475930222258
10738,1951,Master,Single,49389,1,1,8/29/2013,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,0,70,2961,3,-0.11915943525813207
3916,1971,PhD,Together,49269,1,0,8/15/2012,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0,50,3340,4,-0.1247328150376795
5723,1976,PhD,Together,49187,0,1,11/1/2014,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,45,2532,4,-0.12854129122037022
7848,1974,Bachelors,Single,49166,0,1,6/13/2013,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,47,3038,2,-0.12951663268179103
3578,1949,Bachelors,Divorced,49160,0,1,10/20/2013,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,72,2909,2,-0.12979530167076841
3281,1960,PhD,Married,49154,1,1,3/11/2013,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,0,61,3132,4,-0.13007397065974577
9516,1971,Master,Divorced,49118,0,0,8/18/2012,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,50,3337,3,-0.13174598459361
7533,1964,Bachelors,Married,49096,1,1,9/24/2013,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,0,57,2935,2,-0.13276777088652703
2870,1973,Bachelors,Married,49094,0,1,9/21/2012,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,48,3303,2,-0.13286066054951948
7397,1951,Bachelors,Single,49090,0,1,7/19/2013,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,70,3002,2,-0.1330464398755044
6116,1968,Master,Married,48985,0,1,5/7/2013,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,53,3075,3,-0.1379231471826084
2968,1943,PhD,Divorced,48948,0,0,1/2/2013,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,78,3200,4,-0.13964160594796884
8800,1943,PhD,Divorced,48948,0,0,1/2/2013,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,78,3200,4,-0.13964160594796884
5389,1964,Bachelors,Married,48920,0,2,10/20/2013,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,57,2909,2,-0.14094206122986325
2811,1963,PhD,Single,48918,1,1,12/4/2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,58,2499,4,-0.14103495089285573
9150,1963,PhD,Single,48918,1,1,12/4/2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,58,2499,4,-0.14103495089285573
8805,1960,Bachelors,Single,48904,0,1,2/12/2012,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,61,3525,2,-0.1416851785338029
1158,1966,Bachelors,Divorced,48877,0,1,5/1/2014,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,55,2716,2,-0.14293918898420108
10232,1963,PhD,Divorced,48799,0,1,5/11/2013,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,58,3071,4,-0.1465618858409069
6382,1953,Bachelors,Together,48794,1,1,6/26/2014,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,68,2660,2,-0.14679410999838804
8560,1992,Bachelors,Single,48789,0,0,10/9/2012,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,29,3285,2,-0.1470263341558692
5237,1950,PhD,Single,48767,1,2,1/1/2014,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,71,2836,4,-0.14804812044878624
5621,1969,Bachelors,Married,48752,1,1,12/12/2012,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,52,3221,2,-0.14874479292122966
221,1955,Bachelors,Married,48726,0,1,4/27/2013,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,66,3085,2,-0.1499523585401316
5552,1963,Master,Divorced,48721,1,1,5/13/2013,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,58,3069,3,-0.15018458269761273
11031,1950,PhD,Married,48699,1,1,5/21/2013,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,71,3061,4,-0.15120636899052978
7284,1953,Bachelors,Married,48686,1,2,4/12/2013,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,0,68,3100,2,-0.15181015179998072
5025,1979,Bachelors,Single,48526,1,0,12/24/2013,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,42,2844,2,-0.1592413248393773
1041,1973,PhD,Single,48432,0,1,10/18/2012,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,1,48,3276,4,-0.1636071390000228
10623,1961,Master,Together,48330,0,1,11/15/2013,2,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,0,60,2883,3,-0.1683445118126381
10299,1969,PhD,Single,48240,0,0,9/11/2012,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1,52,3313,4,-0.17252454664729866
4954,1956,Bachelors,Married,48195,1,1,1/21/2014,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,65,2816,2,-0.17461456406462894
3483,1958,Bachelors,Married,48192,0,0,6/4/2013,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,63,3047,2,-0.17475389855911763
5866,1974,Bachelors,Together,48186,1,0,3/20/2014,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,47,2758,2,-0.175032567548095
10313,1975,Bachelors,Married,48178,1,1,10/28/2012,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,46,3266,2,-0.17540412620006485
5991,1949,Master,Married,48150,0,1,8/6/2013,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,72,2984,3,-0.17670458148195925
359,1950,Bachelors,Together,48070,0,1,1/13/2013,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,71,3189,2,-0.18042016800165753
194,1965,Bachelors,Married,48006,1,1,9/6/2014,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,56,2588,2,-0.18339263721741614
1497,1952,Bachelors,Single,47958,0,1,1/19/2013,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,69,3183,2,-0.1856219891292351
7247,1960,Bachelors,Widow,47916,0,1,11/22/2012,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,0,61,3241,2,-0.18757267205207673
6534,1974,Bachelors,Together,47889,1,0,4/1/2014,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,47,2746,2,-0.1888266825024749
4368,1980,Bachelors,Married,47850,1,0,3/12/2013,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,0,41,3131,2,-0.1906380309308278
1473,1960,Master,Single,47823,0,1,7/23/2013,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,0,61,2998,3,-0.19189204138122598
5081,1967,Master,Together,47821,1,1,10/20/2013,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,54,2909,3,-0.19198493104421843
5534,1975,Master,Married,47808,0,1,10/20/2013,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,46,2909,3,-0.1925887138536694
332,1957,Bachelors,Married,47743,0,1,3/22/2013,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,64,3121,2,-0.19560762790092426
5863,1953,Bachelors,Married,47703,0,1,5/29/2013,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,68,3053,2,-0.1974654211607734
10381,1979,Bachelors,Single,47691,0,1,5/7/2013,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,42,3075,2,-0.19802275913872813
702,1975,Master,Widow,47682,0,1,2/15/2013,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,46,3156,3,-0.1984407626221942
6379,1949,Master,Widow,47570,1,1,5/29/2013,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,72,3053,3,-0.2036425837497718
10242,1966,PhD,Together,47472,1,1,9/16/2013,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,55,2943,4,-0.20819417723640218
1604,1960,Master,Married,47353,0,1,11/13/2013,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,61,2885,3,-0.2137211121844534
5491,1951,Master,Together,47352,0,1,11/4/2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,70,2894,3,-0.21376755701594963
10741,1951,Master,Together,47352,0,1,11/4/2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,70,2894,3,-0.21376755701594963
977,1957,Bachelors,Together,47320,0,1,1/8/2013,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,64,3194,2,-0.21525379162382893
955,1962,Master,Together,47175,1,1,10/28/2012,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,1,59,3266,3,-0.22198829219078206
1857,1952,Bachelors,Single,47139,1,1,6/3/2014,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,69,2683,2,-0.2236603061246463
8041,1971,PhD,Widow,47111,0,1,8/9/2012,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,50,3346,4,-0.2249607614065407
2698,1976,Bachelors,Single,47025,0,1,7/11/2013,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,45,3010,2,-0.22895501691521636
2320,1978,Master,Married,47025,0,1,12/9/2013,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,43,2859,3,-0.22895501691521636
8275,1965,PhD,Divorced,47025,1,1,9/2/2014,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,56,2592,4,-0.22895501691521636
4554,1965,Bachelors,Together,47009,0,1,1/10/2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,56,3192,2,-0.229698134219156
10448,1956,Bachelors,Single,46998,0,1,10/22/2012,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,65,3272,2,-0.23020902736561452
8629,1956,Bachelors,Widow,46984,1,1,3/26/2013,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,65,3117,2,-0.23085925500656174
1010,1977,Bachelors,Together,46931,2,1,4/24/2014,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,44,2723,2,-0.23332083107586182
7422,1987,Bachelors,Single,46923,1,0,8/22/2012,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,34,3333,2,-0.23369238972783166
8605,1964,PhD,Together,46910,1,1,3/23/2014,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,57,2755,4,-0.23429617253728263
9648,1967,Bachelors,Single,46904,1,1,3/11/2012,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,54,3497,2,-0.23457484152626001
20,1965,Master,Married,46891,0,1,1/9/2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,56,3193,3,-0.235178624335711
2246,1965,Master,Married,46891,0,1,1/9/2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,56,3193,3,-0.235178624335711
3182,1973,PhD,Single,46854,1,1,3/31/2014,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,48,2747,4,-0.23689708310107144
2516,1969,Master,Married,46831,1,1,8/6/2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,52,2984,3,-0.2379653142254847
2166,1960,Master,Widow,46779,1,1,12/7/2013,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,61,2861,3,-0.24038044546328857
7706,1975,Master,Together,46772,0,1,7/11/2012,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,46,3375,3,-0.24070555928376217
269,1963,PhD,Single,46757,0,1,11/16/2012,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,58,3247,4,-0.2414022317562056
2308,1954,Bachelors,Married,46734,0,1,11/18/2012,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,67,3245,2,-0.24247046288061885
6940,1966,PhD,Single,46734,1,2,10/21/2013,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,55,2908,4,-0.24247046288061885
10377,1958,Master,Together,46692,0,1,6/6/2013,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,63,3045,3,-0.24442114580346047
4107,1948,PhD,Together,46681,0,2,8/10/2013,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,73,2980,4,-0.24493203894991897
10906,1948,PhD,Together,46681,0,2,8/10/2013,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,73,2980,4,-0.24493203894991897
7373,1952,PhD,Divorced,46610,0,2,10/29/2012,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,0,1,69,3265,4,-0.2482296219861512
10832,1958,Bachelors,Together,46610,0,0,7/18/2013,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,63,3003,2,-0.2482296219861512
4442,1961,Bachelors,Single,46524,0,1,5/4/2013,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,60,3078,2,-0.25222387749482683
4381,1971,PhD,Married,46463,1,1,8/18/2013,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,50,2972,4,-0.2550570122160968
67,1972,Master,Single,46423,1,1,9/18/2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,49,2941,3,-0.2569148054759459
9923,1972,Master,Single,46423,1,1,9/18/2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,49,2941,3,-0.2569148054759459
10420,1955,Master,Divorced,46390,0,1,5/5/2014,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,66,2712,3,-0.2584474849153215
10812,1978,PhD,Married,46377,1,0,1/3/2014,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,43,2834,4,-0.25905126772477244
5794,1974,PhD,Married,46374,0,1,3/17/2014,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,47,2761,4,-0.25919060221926116
7798,1972,Master,Together,46344,0,1,12/14/2012,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,49,3219,3,-0.260583947164148
2174,1954,Bachelors,Single,46344,1,1,8/3/2014,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,0,67,2622,2,-0.260583947164148
22,1976,Bachelors,Divorced,46310,1,0,3/12/2012,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,0,45,3496,2,-0.26216307143501977
7023,1953,PhD,Single,46231,2,1,11/26/2012,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,68,3237,4,-0.2658322131232218
907,1975,Bachelors,Married,46149,0,1,11/29/2013,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,46,2869,2,-0.26964068930591256
538,1989,Bachelors,Single,46107,1,0,10/2/2014,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,32,2562,2,-0.2715913722287542
8146,1976,Master,Together,46106,1,1,11/5/2014,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,45,2528,3,-0.27163781706025036
8461,1962,Bachelors,Divorced,46102,2,1,10/3/2014,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,59,2561,2,-0.2718235963862353
9,1975,Master,Single,46098,1,1,8/18/2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,46,3337,3,-0.2720093757122202
2804,1975,Master,Single,46098,1,1,8/18/2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,46,3337,3,-0.2720093757122202
10703,1975,Master,Single,46098,1,1,8/18/2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,46,3337,3,-0.2720093757122202
2677,1956,Bachelors,Together,46097,0,1,3/31/2013,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,65,3112,2,-0.27205582054371646
4937,1973,Master,Married,46094,1,1,10/6/2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,48,2558,3,-0.2721951550382051
9097,1956,Bachelors,Divorced,46086,0,1,3/11/2013,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,65,3132,2,-0.27256671369017493
5788,1972,Bachelors,Together,46053,1,0,2/17/2013,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,49,3154,2,-0.2740993931295505
967,1976,Bachelors,Married,46049,1,1,7/21/2013,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,45,3000,2,-0.2742851724555354
2945,1955,PhD,Together,46015,1,1,4/13/2014,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,66,2734,4,-0.27586429672640717
9972,1955,PhD,Together,46015,1,1,4/13/2014,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,66,2734,4,-0.27586429672640717
2877,1974,Master,Together,46014,1,1,1/21/2013,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,47,3181,3,-0.2759107415579034
3406,1964,Bachelors,Single,45989,0,1,10/22/2012,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,57,3272,2,-0.2770718623453091
10888,1961,Bachelors,Single,45938,0,0,3/11/2013,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,60,3132,2,-0.2794405487516168
9485,1986,PhD,Married,45921,0,0,10/3/2014,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,35,2561,4,-0.2802301108870527
2942,1964,Bachelors,Single,45906,0,1,7/5/2013,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,57,3016,2,-0.2809267833594961
5223,1966,Master,Together,45903,0,1,4/23/2014,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,55,2724,3,-0.2810661178539848
5231,1974,Master,Married,45894,0,2,2/27/2014,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,47,2779,3,-0.2814841213374508
10856,1980,Master,Single,45889,0,1,2/7/2013,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,41,3164,3,-0.28171634549493196
3083,1974,Bachelors,Married,45837,1,1,7/26/2013,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,47,2995,2,-0.28413147673273587
6431,1964,PhD,Married,45759,1,1,2/23/2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,57,3148,4,-0.2877541735894417
10789,1964,PhD,Married,45759,1,1,2/23/2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,57,3148,4,-0.2877541735894417
1916,1954,Master,Married,45736,0,1,7/24/2013,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,67,2997,3,-0.28882240471385495
10951,1968,Bachelors,Married,45688,0,1,1/25/2014,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,53,2812,2,-0.2910517566256739
1968,1971,Bachelors,Widow,45684,1,0,2/12/2013,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,50,3159,2,-0.29123753595165885
5429,1948,PhD,Married,45579,0,1,8/20/2013,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,73,2970,4,-0.29611424325876284
263,1945,PhD,Single,45576,0,0,5/28/2014,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,76,2689,4,-0.2962535777532515
839,1975,PhD,Married,45503,1,0,9/25/2013,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,46,2934,4,-0.2996440504524762
5966,1974,PhD,Married,45207,1,1,10/11/2012,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,47,3283,4,-0.31339172057535986
1755,1988,Master,Together,45204,1,0,11/4/2014,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,33,2529,3,-0.3135310550698485
2130,1982,Bachelors,Together,45203,2,0,3/23/2014,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,1,39,2755,2,-0.31357749990134476
199,1962,Master,Single,45183,0,0,1/20/2013,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,59,3182,3,-0.3145063965312693
1463,1958,Bachelors,Single,45160,1,1,3/29/2014,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,63,2749,2,-0.3155746276556826
6168,1963,Bachelors,Divorced,45146,1,1,7/15/2013,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,0,58,3006,2,-0.3162248552966298
2262,1965,Master,Together,45143,0,1,8/26/2013,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,56,2964,3,-0.31636418979111847
10260,1965,Master,Together,45143,0,1,8/26/2013,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,56,2964,3,-0.31636418979111847
5956,1948,PhD,Divorced,45072,1,2,10/16/2013,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,73,2913,4,-0.3196617728273507
8754,1974,PhD,Together,45068,0,1,5/16/2013,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,47,3066,4,-0.3198475521533356
5454,1979,Master,Married,45057,1,0,1/12/2013,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,42,3190,3,-0.3203584452997941
